Date,Page,Proj,Sum of PageViews
20150202-,Bernie_Sanders,en,1139
20150202-,Sundar_Pichai,en,580
20150202-,Megan_Fox,en,3575
20150202-,Deep_Learning,en,63
20150202-,Shah_Rukh_Khan,en,4976
20150202-,Jack_Ma,en,2007
20150202-,Independence_Day_(United_States),en,999
20150202-,String_theory,en,2343
20150202-,Donald_Trump,en,3832
20150202-,Ted_Cruz,en,1644
20150202-,Ryan_Gosling,en,4513
20150203-,Deep_Learning,en,73
20150203-,Jack_Ma,en,2526
20150203-,Ted_Cruz,en,2029
20150203-,Bernie_Sanders,en,1145
20150203-,Shah_Rukh_Khan,en,4748
20150203-,Ryan_Gosling,en,4263
20150203-,John_Kasich,en,978
20150203-,String_theory,en,2488
20150203-,Sundar_Pichai,en,610
20150203-,Megan_Fox,en,3728
20150203-,Sam_Anderson_(Tamil_actor),en,35
20150203-,Apache_Hadoop,en,4745
20150203-,Apache_Spark,en,894
20150203-,Hillary_Clinton,en,400
20150203-,Independence_Day_(United_States),en,1013
20150203-,Donald_Trump,en,5756
20150204-,John_Kasich,en,682
20150204-,Sundar_Pichai,en,721
20150204-,Independence_Day_(United_States),en,1091
20150204-,Hillary_Clinton,en,394
20150204-,Deep_Learning,en,62
20150204-,Megan_Fox,en,3267
20150204-,Apache_Spark,en,918
20150204-,Donald_Trump,en,4254
20150204-,Shah_Rukh_Khan,en,5149
20150204-,Ted_Cruz,en,2280
20150204-,Jack_Ma,en,2009
20150204-,Apache_Hadoop,en,4751
20150204-,Bernie_Sanders,en,1080
20150204-,Ryan_Gosling,en,5018
20150204-,String_theory,en,2340
20150204-,Sam_Anderson_(Tamil_actor),en,39
20150205-,Hillary_Clinton,en,353
20150205-,String_theory,en,2458
20150205-,Bernie_Sanders,en,1062
20150205-,Deep_Learning,en,71
20150205-,Shah_Rukh_Khan,en,4973
20150205-,Jack_Ma,en,2019
20150205-,Sundar_Pichai,en,594
20150205-,Donald_Trump,en,3913
20150205-,Apache_Spark,en,834
20150205-,Ryan_Gosling,en,4807
20150205-,Independence_Day_(United_States),en,983
20150205-,Sam_Anderson_(Tamil_actor),en,51
20150205-,Ted_Cruz,en,1677
20150205-,Megan_Fox,en,4042
20150205-,John_Kasich,en,542
20150205-,Apache_Hadoop,en,4797
20150206-,Apache_Spark,en,847
20150206-,Shah_Rukh_Khan,en,4702
20150206-,Bernie_Sanders,en,928
20150206-,Donald_Trump,en,3527
20150206-,Deep_Learning,en,62
20150206-,John_Kasich,en,501
20150206-,Ted_Cruz,en,1641
20150206-,Megan_Fox,en,3953
20150206-,Hillary_Clinton,en,388
20150206-,Sundar_Pichai,en,545
20150206-,Jack_Ma,en,2181
20150206-,Independence_Day_(United_States),en,842
20150206-,String_theory,en,2529
20150206-,Apache_Hadoop,en,4324
20150206-,Sam_Anderson_(Tamil_actor),en,42
20150206-,Ryan_Gosling,en,4776
20150207-,John_Kasich,en,489
20150207-,Sam_Anderson_(Tamil_actor),en,40
20150207-,Ryan_Gosling,en,4880
20150207-,Donald_Trump,en,3049
20150207-,Apache_Hadoop,en,1973
20150207-,Hillary_Clinton,en,324
20150207-,Bernie_Sanders,en,837
20150207-,Sundar_Pichai,en,422
20150207-,Apache_Spark,en,452
20150207-,Jack_Ma,en,1215
20150207-,Ted_Cruz,en,1226
20150207-,Shah_Rukh_Khan,en,5225
20150207-,Deep_Learning,en,43
20150207-,Megan_Fox,en,4456
20150207-,Independence_Day_(United_States),en,586
20150207-,String_theory,en,1875
20150208-,String_theory,en,2032
20150208-,Independence_Day_(United_States),en,714
20150208-,Megan_Fox,en,4034
20150208-,Ted_Cruz,en,2419
20150208-,Shah_Rukh_Khan,en,4872
20150208-,Deep_Learning,en,42
20150208-,Apache_Spark,en,386
20150208-,Sam_Anderson_(Tamil_actor),en,40
20150208-,Hillary_Clinton,en,334
20150208-,Ryan_Gosling,en,4906
20150208-,Sundar_Pichai,en,359
20150208-,Apache_Hadoop,en,2107
20150208-,Donald_Trump,en,3394
20150208-,Jack_Ma,en,1399
20150208-,Bernie_Sanders,en,979
20150208-,John_Kasich,en,340
20150209-,Ryan_Gosling,en,4408
20150209-,Apache_Hadoop,en,4634
20150209-,Jack_Ma,en,1758
20150209-,Apache_Spark,en,923
20150209-,Independence_Day_(United_States),en,968
20150209-,Sam_Anderson_(Tamil_actor),en,45
20150209-,String_theory,en,2901
20150209-,Hillary_Clinton,en,390
20150209-,John_Kasich,en,481
20150209-,Ted_Cruz,en,2346
20150209-,Donald_Trump,en,3882
20150209-,Megan_Fox,en,3852
20150209-,Shah_Rukh_Khan,en,4712
20150209-,Sundar_Pichai,en,566
20150209-,Bernie_Sanders,en,2056
20150209-,Deep_Learning,en,65
20150210-,Megan_Fox,en,3443
20150210-,Ted_Cruz,en,1586
20150210-,Independence_Day_(United_States),en,1036
20150210-,Ryan_Gosling,en,4129
20150210-,John_Kasich,en,641
20150210-,Sam_Anderson_(Tamil_actor),en,43
20150210-,Sundar_Pichai,en,518
20150210-,String_theory,en,2852
20150210-,Apache_Spark,en,894
20150210-,Jack_Ma,en,1696
20150210-,Deep_Learning,en,61
20150210-,Hillary_Clinton,en,394
20150210-,Shah_Rukh_Khan,en,4119
20150210-,Donald_Trump,en,4612
20150210-,Bernie_Sanders,en,3728
20150210-,Apache_Hadoop,en,4783
20150211-,Hillary_Clinton,en,381
20150211-,String_theory,en,2748
20150211-,Deep_Learning,en,82
20150211-,Jack_Ma,en,1741
20150211-,Ted_Cruz,en,1733
20150211-,Sam_Anderson_(Tamil_actor),en,47
20150211-,Donald_Trump,en,4708
20150211-,Shah_Rukh_Khan,en,4227
20150211-,Independence_Day_(United_States),en,990
20150211-,Apache_Spark,en,972
20150211-,Megan_Fox,en,3631
20150211-,John_Kasich,en,577
20150211-,Bernie_Sanders,en,2181
20150211-,Apache_Hadoop,en,4851
20150211-,Sundar_Pichai,en,665
20150211-,Ryan_Gosling,en,4167
20150212-,John_Kasich,en,507
20150212-,Shah_Rukh_Khan,en,4453
20150212-,Jack_Ma,en,1481
20150212-,Donald_Trump,en,3542
20150212-,Apache_Hadoop,en,4671
20150212-,Sundar_Pichai,en,588
20150212-,Hillary_Clinton,en,359
20150212-,Bernie_Sanders,en,1274
20150212-,Independence_Day_(United_States),en,1025
20150212-,Apache_Spark,en,840
20150212-,Ryan_Gosling,en,4379
20150212-,Ted_Cruz,en,1563
20150212-,String_theory,en,2741
20150212-,Deep_Learning,en,74
20150212-,Megan_Fox,en,6072
20150212-,Sam_Anderson_(Tamil_actor),en,44
20150213-,Apache_Spark,en,739
20150213-,Independence_Day_(United_States),en,783
20150213-,Deep_Learning,en,74
20150213-,Apache_Hadoop,en,4177
20150213-,Sundar_Pichai,en,452
20150213-,Hillary_Clinton,en,508
20150213-,Ryan_Gosling,en,4736
20150213-,Jack_Ma,en,1420
20150213-,Bernie_Sanders,en,1030
20150213-,Shah_Rukh_Khan,en,4179
20150213-,Sam_Anderson_(Tamil_actor),en,38
20150213-,Donald_Trump,en,3351
20150213-,Ted_Cruz,en,1417
20150213-,John_Kasich,en,488
20150213-,String_theory,en,2360
20150213-,Megan_Fox,en,3180
20150214-,Bernie_Sanders,en,939
20150214-,John_Kasich,en,310
20150214-,Sam_Anderson_(Tamil_actor),en,34
20150214-,Shah_Rukh_Khan,en,4176
20150214-,Donald_Trump,en,2555
20150214-,Independence_Day_(United_States),en,556
20150214-,Apache_Hadoop,en,1656
20150214-,Apache_Spark,en,291
20150214-,Megan_Fox,en,3074
20150214-,String_theory,en,1719
20150214-,Sundar_Pichai,en,268
20150214-,Ted_Cruz,en,957
20150214-,Ryan_Gosling,en,5366
20150214-,Jack_Ma,en,1098
20150214-,Hillary_Clinton,en,1460
20150214-,Deep_Learning,en,42
20150215-,Sam_Anderson_(Tamil_actor),en,31
20150215-,Independence_Day_(United_States),en,705
20150215-,Hillary_Clinton,en,294
20150215-,Deep_Learning,en,49
20150215-,John_Kasich,en,348
20150215-,Bernie_Sanders,en,855
20150215-,Apache_Spark,en,322
20150215-,Shah_Rukh_Khan,en,4259
20150215-,String_theory,en,1824
20150215-,Megan_Fox,en,3462
20150215-,Ted_Cruz,en,932
20150215-,Jack_Ma,en,963
20150215-,Apache_Hadoop,en,1808
20150215-,Donald_Trump,en,2578
20150215-,Ryan_Gosling,en,5545
20150215-,Sundar_Pichai,en,295
20150216-,Apache_Spark,en,761
20150216-,Hillary_Clinton,en,527
20150216-,Megan_Fox,en,3400
20150216-,Sundar_Pichai,en,434
20150216-,Ted_Cruz,en,1268
20150216-,String_theory,en,2194
20150216-,Donald_Trump,en,4364
20150216-,Apache_Hadoop,en,3859
20150216-,John_Kasich,en,440
20150216-,Sam_Anderson_(Tamil_actor),en,36
20150216-,Independence_Day_(United_States),en,940
20150216-,Jack_Ma,en,1468
20150216-,Bernie_Sanders,en,917
20150216-,Ryan_Gosling,en,5226
20150216-,Shah_Rukh_Khan,en,4624
20150216-,Deep_Learning,en,66
20150217-,Donald_Trump,en,7202
20150217-,Bernie_Sanders,en,1077
20150217-,Megan_Fox,en,3484
20150217-,John_Kasich,en,504
20150217-,Deep_Learning,en,52
20150217-,Apache_Hadoop,en,4571
20150217-,Hillary_Clinton,en,441
20150217-,Shah_Rukh_Khan,en,4655
20150217-,Independence_Day_(United_States),en,991
20150217-,Ryan_Gosling,en,4409
20150217-,Apache_Spark,en,799
20150217-,Sundar_Pichai,en,452
20150217-,String_theory,en,2488
20150217-,Jack_Ma,en,2022
20150217-,Ted_Cruz,en,1313
20150217-,Sam_Anderson_(Tamil_actor),en,34
20150218-,Shah_Rukh_Khan,en,4380
20150218-,Sam_Anderson_(Tamil_actor),en,44
20150218-,Independence_Day_(United_States),en,1002
20150218-,Jack_Ma,en,3292
20150218-,Sundar_Pichai,en,439
20150218-,String_theory,en,2251
20150218-,Deep_Learning,en,75
20150218-,Hillary_Clinton,en,1004
20150218-,Apache_Hadoop,en,4829
20150218-,John_Kasich,en,600
20150218-,Bernie_Sanders,en,1173
20150218-,Ryan_Gosling,en,4454
20150218-,Ted_Cruz,en,1674
20150218-,Megan_Fox,en,3337
20150218-,Apache_Spark,en,903
20150218-,Donald_Trump,en,4517
20150219-,Ryan_Gosling,en,4304
20150219-,Ted_Cruz,en,1638
20150219-,Bernie_Sanders,en,1397
20150219-,Sam_Anderson_(Tamil_actor),en,31
20150219-,Donald_Trump,en,3685
20150219-,Independence_Day_(United_States),en,1008
20150219-,String_theory,en,2442
20150219-,Jack_Ma,en,2570
20150219-,Apache_Hadoop,en,5087
20150219-,John_Kasich,en,500
20150219-,Sundar_Pichai,en,502
20150219-,Hillary_Clinton,en,351
20150219-,Megan_Fox,en,3501
20150219-,Apache_Spark,en,956
20150219-,Shah_Rukh_Khan,en,4812
20150219-,Deep_Learning,en,51
20150220-,Ted_Cruz,en,1369
20150220-,Independence_Day_(United_States),en,864
20150220-,Hillary_Clinton,en,370
20150220-,Sam_Anderson_(Tamil_actor),en,46
20150220-,John_Kasich,en,438
20150220-,Sundar_Pichai,en,450
20150220-,Apache_Spark,en,809
20150220-,Ryan_Gosling,en,4035
20150220-,Jack_Ma,en,1701
20150220-,Shah_Rukh_Khan,en,4750
20150220-,Deep_Learning,en,55
20150220-,Apache_Hadoop,en,4346
20150220-,String_theory,en,2437
20150220-,Donald_Trump,en,3419
20150220-,Bernie_Sanders,en,975
20150220-,Megan_Fox,en,3520
20150221-,Ryan_Gosling,en,3927
20150221-,Independence_Day_(United_States),en,574
20150221-,Deep_Learning,en,53
20150221-,Sundar_Pichai,en,295
20150221-,John_Kasich,en,444
20150221-,Apache_Spark,en,430
20150221-,Ted_Cruz,en,1215
20150221-,String_theory,en,2450
20150221-,Megan_Fox,en,3665
20150221-,Apache_Hadoop,en,2289
20150221-,Bernie_Sanders,en,834
20150221-,Sam_Anderson_(Tamil_actor),en,38
20150221-,Hillary_Clinton,en,282
20150221-,Jack_Ma,en,1121
20150221-,Donald_Trump,en,3641
20150221-,Shah_Rukh_Khan,en,4661
20150222-,Apache_Hadoop,en,2023
20150222-,Independence_Day_(United_States),en,668
20150222-,Sundar_Pichai,en,272
20150222-,Deep_Learning,en,34
20150222-,String_theory,en,2188
20150222-,Donald_Trump,en,3238
20150222-,Ted_Cruz,en,955
20150222-,Shah_Rukh_Khan,en,4209
20150222-,Sam_Anderson_(Tamil_actor),en,27
20150222-,John_Kasich,en,1200
20150222-,Megan_Fox,en,4697
20150222-,Ryan_Gosling,en,4966
20150222-,Jack_Ma,en,1087
20150222-,Hillary_Clinton,en,343
20150222-,Apache_Spark,en,573
20150222-,Bernie_Sanders,en,1840
20150223-,Sam_Anderson_(Tamil_actor),en,54
20150223-,Jack_Ma,en,1622
20150223-,Ryan_Gosling,en,4986
20150223-,Shah_Rukh_Khan,en,4418
20150223-,Apache_Spark,en,969
20150223-,Deep_Learning,en,80
20150223-,Hillary_Clinton,en,392
20150223-,Ted_Cruz,en,1350
20150223-,Independence_Day_(United_States),en,1030
20150223-,John_Kasich,en,662
20150223-,Megan_Fox,en,5780
20150223-,String_theory,en,2967
20150223-,Donald_Trump,en,3780
20150223-,Apache_Hadoop,en,4815
20150223-,Bernie_Sanders,en,1583
20150223-,Sundar_Pichai,en,448
20150224-,Apache_Spark,en,1040
20150224-,Apache_Hadoop,en,5364
20150224-,John_Kasich,en,673
20150224-,String_theory,en,3051
20150224-,Shah_Rukh_Khan,en,4253
20150224-,Sam_Anderson_(Tamil_actor),en,40
20150224-,Bernie_Sanders,en,1262
20150224-,Megan_Fox,en,3604
20150224-,Sundar_Pichai,en,469
20150224-,Ted_Cruz,en,1542
20150224-,Donald_Trump,en,4077
20150224-,Independence_Day_(United_States),en,1061
20150224-,Deep_Learning,en,82
20150224-,Ryan_Gosling,en,4852
20150224-,Jack_Ma,en,1776
20150224-,Hillary_Clinton,en,350
20150225-,Sam_Anderson_(Tamil_actor),en,59
20150225-,Bernie_Sanders,en,1197
20150225-,Donald_Trump,en,4473
20150225-,Megan_Fox,en,3745
20150225-,Deep_Learning,en,75
20150225-,Independence_Day_(United_States),en,1067
20150225-,Shah_Rukh_Khan,en,4604
20150225-,Ted_Cruz,en,1649
20150225-,Ryan_Gosling,en,4541
20150225-,String_theory,en,2610
20150225-,Apache_Hadoop,en,5291
20150225-,Jack_Ma,en,1847
20150225-,Hillary_Clinton,en,415
20150225-,John_Kasich,en,682
20150225-,Apache_Spark,en,1019
20150225-,Sundar_Pichai,en,490
20150226-,Donald_Trump,en,5215
20150226-,John_Kasich,en,622
20150226-,Apache_Spark,en,947
20150226-,Hillary_Clinton,en,364
20150226-,Shah_Rukh_Khan,en,4239
20150226-,Ryan_Gosling,en,4104
20150226-,Ted_Cruz,en,2127
20150226-,Megan_Fox,en,3232
20150226-,Jack_Ma,en,1496
20150226-,Sam_Anderson_(Tamil_actor),en,53
20150226-,Sundar_Pichai,en,875
20150226-,String_theory,en,2573
20150226-,Bernie_Sanders,en,1059
20150226-,Independence_Day_(United_States),en,1011
20150226-,Deep_Learning,en,107
20150226-,Apache_Hadoop,en,5136
20150227-,Shah_Rukh_Khan,en,4341
20150227-,String_theory,en,2634
20150227-,Jack_Ma,en,1310
20150227-,Sam_Anderson_(Tamil_actor),en,53
20150227-,Apache_Spark,en,865
20150227-,John_Kasich,en,554
20150227-,Independence_Day_(United_States),en,937
20150227-,Megan_Fox,en,3369
20150227-,Hillary_Clinton,en,405
20150227-,Apache_Hadoop,en,4147
20150227-,Sundar_Pichai,en,1050
20150227-,Deep_Learning,en,79
20150227-,Ted_Cruz,en,4246
20150227-,Bernie_Sanders,en,1321
20150227-,Donald_Trump,en,4601
20150227-,Ryan_Gosling,en,4569
20150228-,Megan_Fox,en,3589
20150228-,Sam_Anderson_(Tamil_actor),en,51
20150228-,Shah_Rukh_Khan,en,3920
20150228-,Hillary_Clinton,en,1272
20150228-,Donald_Trump,en,3320
20150228-,Jack_Ma,en,895
20150228-,Ryan_Gosling,en,4298
20150228-,Independence_Day_(United_States),en,603
20150228-,Bernie_Sanders,en,1215
20150228-,Ted_Cruz,en,2394
20150228-,Apache_Hadoop,en,1885
20150228-,Deep_Learning,en,53
20150228-,John_Kasich,en,390
20150228-,String_theory,en,2007
20150228-,Sundar_Pichai,en,532
20150228-,Apache_Spark,en,368
20150301-,Sam_Anderson_(Tamil_actor),en,40
20150301-,Shah_Rukh_Khan,en,4122
20150301-,Hillary_Clinton,en,396
20150301-,Donald_Trump,en,2834
20150301-,Jack_Ma,en,901
20150301-,Sundar_Pichai,en,430
20150301-,Ryan_Gosling,en,6615
20150301-,Megan_Fox,en,3737
20150301-,Ted_Cruz,en,2182
20150301-,Apache_Hadoop,en,1833
20150301-,Apache_Spark,en,390
20150301-,John_Kasich,en,453
20150301-,String_theory,en,2063
20150301-,Independence_Day_(United_States),en,667
20150301-,Bernie_Sanders,en,1104
20150301-,Deep_Learning,en,41
20150302-,Sam_Anderson_(Tamil_actor),en,40
20150302-,Hillary_Clinton,en,490
20150302-,Ryan_Gosling,en,5833
20150302-,Ted_Cruz,en,1952
20150302-,Apache_Spark,en,1015
20150302-,Bernie_Sanders,en,2714
20150302-,String_theory,en,2524
20150302-,Jack_Ma,en,1566
20150302-,Deep_Learning,en,69
20150302-,Donald_Trump,en,4161
20150302-,Megan_Fox,en,4037
20150302-,Apache_Hadoop,en,4552
20150302-,Sundar_Pichai,en,3825
20150302-,John_Kasich,en,447
20150302-,Independence_Day_(United_States),en,1104
20150302-,Shah_Rukh_Khan,en,4411
20150303-,Jack_Ma,en,2410
20150303-,Hillary_Clinton,en,1697
20150303-,Deep_Learning,en,75
20150303-,Megan_Fox,en,4282
20150303-,Sundar_Pichai,en,4135
20150303-,Apache_Hadoop,en,4577
20150303-,Ryan_Gosling,en,4428
20150303-,Donald_Trump,en,3657
20150303-,Sam_Anderson_(Tamil_actor),en,41
20150303-,Bernie_Sanders,en,2105
20150303-,Shah_Rukh_Khan,en,4210
20150303-,String_theory,en,2483
20150303-,Ted_Cruz,en,1967
20150303-,Apache_Spark,en,902
20150303-,Independence_Day_(United_States),en,1064
20150303-,John_Kasich,en,617
20150304-,Ted_Cruz,en,1953
20150304-,Donald_Trump,en,3807
20150304-,Independence_Day_(United_States),en,1067
20150304-,John_Kasich,en,665
20150304-,Ryan_Gosling,en,3894
20150304-,Bernie_Sanders,en,2333
20150304-,Jack_Ma,en,2388
20150304-,Deep_Learning,en,72
20150304-,Sundar_Pichai,en,1876
20150304-,Hillary_Clinton,en,531
20150304-,String_theory,en,2569
20150304-,Apache_Spark,en,921
20150304-,Sam_Anderson_(Tamil_actor),en,55
20150304-,Megan_Fox,en,3492
20150304-,Apache_Hadoop,en,4681
20150304-,Shah_Rukh_Khan,en,3932
20150305-,Sam_Anderson_(Tamil_actor),en,50
20150305-,Sundar_Pichai,en,1003
20150305-,Shah_Rukh_Khan,en,3875
20150305-,Deep_Learning,en,46
20150305-,Ryan_Gosling,en,4844
20150305-,Megan_Fox,en,3400
20150305-,Bernie_Sanders,en,1730
20150305-,Apache_Spark,en,879
20150305-,Jack_Ma,en,1840
20150305-,Apache_Hadoop,en,4462
20150305-,String_theory,en,2307
20150305-,Independence_Day_(United_States),en,1020
20150305-,Donald_Trump,en,3262
20150305-,John_Kasich,en,589
20150305-,Ted_Cruz,en,1755
20150305-,Hillary_Clinton,en,552
20150306-,Jack_Ma,en,1311
20150306-,Donald_Trump,en,3341
20150306-,Ted_Cruz,en,3125
20150306-,Megan_Fox,en,3755
20150306-,Apache_Spark,en,785
20150306-,Sundar_Pichai,en,703
20150306-,Ryan_Gosling,en,4086
20150306-,Bernie_Sanders,en,1702
20150306-,John_Kasich,en,478
20150306-,Sam_Anderson_(Tamil_actor),en,156
20150306-,Apache_Hadoop,en,3752
20150306-,String_theory,en,2280
20150306-,Hillary_Clinton,en,473
20150306-,Independence_Day_(United_States),en,1027
20150306-,Deep_Learning,en,48
20150306-,Shah_Rukh_Khan,en,3758
20150307-,Shah_Rukh_Khan,en,4906
20150307-,Megan_Fox,en,3646
20150307-,Jack_Ma,en,1067
20150307-,Independence_Day_(United_States),en,634
20150307-,Apache_Hadoop,en,2652
20150307-,Ryan_Gosling,en,3775
20150307-,John_Kasich,en,400
20150307-,String_theory,en,1697
20150307-,Donald_Trump,en,2552
20150307-,Apache_Spark,en,374
20150307-,Sam_Anderson_(Tamil_actor),en,113
20150307-,Hillary_Clinton,en,447
20150307-,Bernie_Sanders,en,1090
20150307-,Sundar_Pichai,en,483
20150307-,Deep_Learning,en,40
20150307-,Ted_Cruz,en,1273
20150308-,Ted_Cruz,en,1294
20150308-,Independence_Day_(United_States),en,757
20150308-,Ryan_Gosling,en,4420
20150308-,Hillary_Clinton,en,469
20150308-,Deep_Learning,en,45
20150308-,John_Kasich,en,300
20150308-,Apache_Spark,en,394
20150308-,Bernie_Sanders,en,947
20150308-,Sam_Anderson_(Tamil_actor),en,90
20150308-,Apache_Hadoop,en,2035
20150308-,Sundar_Pichai,en,498
20150308-,Shah_Rukh_Khan,en,4194
20150308-,Jack_Ma,en,1073
20150308-,Megan_Fox,en,3688
20150308-,String_theory,en,1898
20150308-,Donald_Trump,en,3081
20150309-,Apache_Hadoop,en,5043
20150309-,Bernie_Sanders,en,1272
20150309-,Shah_Rukh_Khan,en,4229
20150309-,Sam_Anderson_(Tamil_actor),en,80
20150309-,Ryan_Gosling,en,8410
20150309-,Sundar_Pichai,en,638
20150309-,Ted_Cruz,en,1472
20150309-,Deep_Learning,en,67
20150309-,String_theory,en,2329
20150309-,Hillary_Clinton,en,489
20150309-,Megan_Fox,en,3826
20150309-,Apache_Spark,en,884
20150309-,Donald_Trump,en,3910
20150309-,Independence_Day_(United_States),en,1036
20150309-,John_Kasich,en,572
20150309-,Jack_Ma,en,1357
20150310-,String_theory,en,2482
20150310-,Shah_Rukh_Khan,en,4081
20150310-,Independence_Day_(United_States),en,1049
20150310-,Hillary_Clinton,en,605
20150310-,Donald_Trump,en,3082
20150310-,Jack_Ma,en,1346
20150310-,Sundar_Pichai,en,531
20150310-,Apache_Spark,en,1044
20150310-,Apache_Hadoop,en,4952
20150310-,Bernie_Sanders,en,1923
20150310-,Megan_Fox,en,3508
20150310-,Ted_Cruz,en,2005
20150310-,Deep_Learning,en,91
20150310-,Ryan_Gosling,en,10465
20150310-,Sam_Anderson_(Tamil_actor),en,84
20150310-,John_Kasich,en,542
20150311-,Jack_Ma,en,1352
20150311-,Sundar_Pichai,en,789
20150311-,Bernie_Sanders,en,2620
20150311-,Ted_Cruz,en,1975
20150311-,Ryan_Gosling,en,18017
20150311-,Apache_Spark,en,974
20150311-,Donald_Trump,en,2786
20150311-,John_Kasich,en,431
20150311-,Sam_Anderson_(Tamil_actor),en,68
20150311-,Megan_Fox,en,2987
20150311-,Shah_Rukh_Khan,en,4559
20150311-,Hillary_Clinton,en,582
20150311-,Deep_Learning,en,78
20150311-,Independence_Day_(United_States),en,1014
20150311-,Apache_Hadoop,en,4787
20150311-,String_theory,en,2223
20150312-,Apache_Hadoop,en,4538
20150312-,Hillary_Clinton,en,496
20150312-,Donald_Trump,en,2643
20150312-,Deep_Learning,en,67
20150312-,Sundar_Pichai,en,606
20150312-,Jack_Ma,en,1461
20150312-,Shah_Rukh_Khan,en,3793
20150312-,String_theory,en,2032
20150312-,Ted_Cruz,en,1679
20150312-,Bernie_Sanders,en,1674
20150312-,John_Kasich,en,294
20150312-,Independence_Day_(United_States),en,901
20150312-,Ryan_Gosling,en,4882
20150312-,Apache_Spark,en,885
